Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
55,4,FTF + FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,7,"$52,988","$46,593",2,,
55,4,FTF + FTT,22081,22081,Sociology,Educational Services,61,"$76,634","$71,737",28,"$98,549","$92,525"
55,4,FTF + FTT,22081,22081,Sociology,Health Care & Social Assistance,75,"$54,304","$54,163",24,"$62,154","$63,987"
55,4,FTF + FTT,22081,22081,Sociology,"Arts, Entertainment, & Recreation",1,,,,,
55,4,FTF + FTT,22081,22081,Sociology,Accommodation & Food Services,1,,,,,
55,4,FTF + FTT,22081,22081,Sociology,Other Services,2,,,1,,
55,4,FTF + FTT,22081,22081,Sociology,Government,69,"$81,462","$84,623",37,"$89,897","$91,957"
55,4,FTF + FTT,22081,22081,Sociology,Wages - No NAICS Code,9,"$85,290","$77,470",1,,
55,4,FTF + FTT,22111,22111,African-American Studies,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
55,4,FTF + FTT,22111,22111,African-American Studies,Educational Services,6,"$49,755","$51,452",1,,
55,4,FTF + FTT,22111,22111,African-American Studies,Health Care & Social Assistance,2,,,1,,
55,4,FTF + FTT,22111,22111,African-American Studies,Other Services,1,,,,,
55,4,FTF + FTT,22111,22111,African-American Studies,Government,3,,,2,,
55,4,FTF + FTT,22111,22111,African-American Studies,Wages - No NAICS Code,2,,,1,,
55,4,FTF + FTT,22131,22131,Mexican-American Studies,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTF + FTT,22131,22131,Mexican-American Studies,Educational Services,7,"$93,133","$82,376",7,"$95,722","$95,184"
55,4,FTF + FTT,22131,22131,Mexican-American Studies,Health Care & Social Assistance,4,,,1,,
55,4,FTF + FTT,22131,22131,Mexican-American Studies,Accommodation & Food Services,1,,,,,
55,4,FTF + FTT,22131,22131,Mexican-American Studies,Government,2,,,,,
55,4,FTF + FTT,22993,22993,Labor Studies,Utilities,1,,,1,,
55,4,FTF + FTT,22993,22993,Labor Studies,Wholesale Trade,1,,,1,,
55,4,FTF + FTT,22993,22993,Labor Studies,Transportation & Warehousing,1,,,1,,
55,4,FTF + FTT,22993,22993,Labor Studies,Educational Services,2,,,,,
55,4,FTF + FTT,22993,22993,Labor Studies,Health Care & Social Assistance,2,,,,,
55,4,FTF + FTT,22993,22993,Labor Studies,Other Services,1,,,,,
55,4,FTF + FTT,22993,22993,Labor Studies,Government,2,,,,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Construction,3,,,1,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Manufacturing,4,,,1,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,1,,,,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,,,,2,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Information,1,,,1,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,2,,,,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",3,,,2,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,8,"$45,166","$46,193",4,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Educational Services,669,"$84,856","$80,689",454,"$92,297","$86,934"
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,34,"$51,730","$50,442",16,"$53,994","$55,616"
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,4,,,3,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Other Services,6,"$53,551","$54,955",4,,
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Government,21,"$74,756","$79,797",11,"$89,459","$101,584"
55,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,10,"$62,257","$77,337",7,"$78,418","$104,951"
55,4,FTF,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,1,,,,,
55,4,FTF,4011,4011,Biology,Retail Trade,2,,,1,,
55,4,FTF,4011,4011,Biology,Finance & Insurance,1,,,1,,
55,4,FTF,4011,4011,Biology,"Professional, Scientific, & Technical Skills",,,,1,,
55,4,FTF,4011,4011,Biology,Educational Services,11,"$67,741","$61,246",4,,
55,4,FTF,4011,4011,Biology,Health Care & Social Assistance,10,"$78,108","$92,066",5,"$119,251","$84,458"
55,4,FTF,4011,4011,Biology,Other Services,1,,,,,
55,4,FTF,4011,4011,Biology,Government,5,"$88,489","$86,475",1,,
55,4,FTF,4011,4011,Biology,Wages - No NAICS Code,3,,,1,,
55,4,FTF,4141,4141,Biochemistry,Health Care & Social Assistance,1,,,1,,
55,4,FTF,5011,5011,Business Administration,Construction,,,,1,,
55,4,FTF,5011,5011,Business Administration,Manufacturing,3,,,1,,
55,4,FTF,5011,5011,Business Administration,Wholesale Trade,1,,,,,
55,4,FTF,5011,5011,Business Administration,Transportation & Warehousing,1,,,,,
55,4,FTF,5011,5011,Business Administration,Information,3,,,,,
55,4,FTF,5011,5011,Business Administration,Finance & Insurance,3,,,2,,
55,4,FTF,5011,5011,Business Administration,Real Estate & Rental & Leasing,4,,,3,,
55,4,FTF,5011,5011,Business Administration,"Professional, Scientific, & Technical Skills",4,,,1,,
55,4,FTF,5011,5011,Business Administration,Management of Companies & Enterprises,1,,,,,
55,4,FTF,5011,5011,Business Administration,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTF,5011,5011,Business Administration,Educational Services,17,"$82,048","$74,747",10,"$102,501","$103,917"
55,4,FTF,5011,5011,Business Administration,Health Care & Social Assistance,9,"$48,575","$43,640",3,,
55,4,FTF,5011,5011,Business Administration,Accommodation & Food Services,1,,,,,
55,4,FTF,5011,5011,Business Administration,Government,9,"$77,550","$84,678",4,,
55,4,FTF,5011,5011,Business Administration,Wages - No NAICS Code,4,,,,,
55,4,FTF,5041,5041,Finance,Educational Services,2,,,,,
55,4,FTF,5091,5091,Marketing,Educational Services,2,,,1,,
55,4,FTF,5151,5151,Human Resources/Personnel Management,Wholesale Trade,1,,,,,
55,4,FTF,5151,5151,Human Resources/Personnel Management,Retail Trade,1,,,,,
55,4,FTF,5151,5151,Human Resources/Personnel Management,Government,2,,,,,
55,4,FTF,6011,6011,Communications,Manufacturing,,,,1,,
55,4,FTF,6011,6011,Communications,Wholesale Trade,1,,,,,
55,4,FTF,6011,6011,Communications,Retail Trade,1,,,,,
55,4,FTF,6011,6011,Communications,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTF,6011,6011,Communications,Educational Services,5,"$73,563","$65,194",2,,
55,4,FTF,6011,6011,Communications,Health Care & Social Assistance,2,,,,,
55,4,FTF,6011,6011,Communications,Wages - No NAICS Code,,,,1,,
55,4,FTF,06021 + 06022,6022,Journalism,Retail Trade,1,,,,,
55,4,FTF,06021 + 06022,6022,Journalism,Educational Services,1,,,1,,
55,4,FTF,6991,6991,Multimedia,Retail Trade,1,,,,,
55,4,FTF,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Manufacturing,1,,,,,
55,4,FTF,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Retail Trade,1,,,,,
55,4,FTF,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Finance & Insurance,1,,,,,
55,4,FTF,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,2,,,,,
55,4,FTF,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Educational Services,5,"$21,398","$42,252",,,
55,4,FTF,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Health Care & Social Assistance,4,,,1,,
55,4,FTF,08011 + 08031 + 08081 + 08225,8225,Education,Educational Services,6,"$74,042","$80,708",4,,
55,4,FTF,08231 + 08232,8232,Child Development,Health Care & Social Assistance,1,,,,,
55,4,FTF,8351,8351,Kinesiology,Educational Services,4,,,3,,
55,4,FTF,8351,8351,Kinesiology,Health Care & Social Assistance,1,,,,,
55,4,FTF,8351,8351,Kinesiology,Wages - No NAICS Code,1,,,,,
55,4,FTF,10021 + 10022,10022,Art,Transportation & Warehousing,1,,,,,
55,4,FTF,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTF,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",1,,,,,
55,4,FTF,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTF,10071,10071,Theatre Arts,Educational Services,,,,1,,
55,4,FTF,10071,10071,Theatre Arts,Health Care & Social Assistance,1,,,,,
55,4,FTF,10071,10071,Theatre Arts,Government,,,,1,,
55,4,FTF,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTF,11051,11051,Spanish,Educational Services,2,,,3,,
55,4,FTF,11051,11051,Spanish,Health Care & Social Assistance,2,,,,,
55,4,FTF,11051,11051,Spanish,Wages - No NAICS Code,2,,,,,
55,4,FTF,12011,12011,Health Science,Manufacturing,1,,,,,
55,4,FTF,12011,12011,Health Science,Retail Trade,1,,,,,
55,4,FTF,12011,12011,Health Science,Educational Services,2,,,1,,
55,4,FTF,12011,12011,Health Science,Health Care & Social Assistance,4,,,1,,
55,4,FTF,12011,12011,Health Science,Government,1,,,,,
55,4,FTF,12021,12021,Health Care Management/Administration,Educational Services,3,,,1,,
55,4,FTF,12021,12021,Health Care Management/Administration,Health Care & Social Assistance,1,,,,,
55,4,FTF,12081,12081,Occupational Therapy,Retail Trade,1,,,1,,
55,4,FTF,12231 + 12232,12232,Medical Technology,Health Care & Social Assistance,1,,,1,,
55,4,FTF,15011,15011,English,Manufacturing,1,,,,,
55,4,FTF,15011,15011,English,Wholesale Trade,,,,1,,
55,4,FTF,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTF,15011,15011,English,Educational Services,16,"$76,586","$77,744",8,"$87,629","$87,464"
55,4,FTF,15011,15011,English,Wages - No NAICS Code,1,,,,,
55,4,FTF,15021,15021,English Literature,Educational Services,4,,,1,,
55,4,FTF,15021,15021,English Literature,Health Care & Social Assistance,1,,,,,
55,4,FTF,17011,17011,Mathematics,Manufacturing,1,,,,,
55,4,FTF,17011,17011,Mathematics,Educational Services,3,,,,,
55,4,FTF,17011,17011,Mathematics,Government,1,,,,,
55,4,FTF,19021,19021,Physics,Utilities,1,,,,,
55,4,FTF,19021,19021,Physics,"Professional, Scientific, & Technical Skills",2,,,2,,
55,4,FTF,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTF,19051,19051,Chemistry,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
55,4,FTF,19051,19051,Chemistry,Educational Services,2,,,,,
55,4,FTF,19051,19051,Chemistry,Non-Classified,1,,,,,
55,4,FTF,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
55,4,FTF,20011 + 20013,20013,Psychology,Wholesale Trade,1,,,1,,
55,4,FTF,20011 + 20013,20013,Psychology,Retail Trade,2,,,,,
55,4,FTF,20011 + 20013,20013,Psychology,Information,1,,,2,,
55,4,FTF,20011 + 20013,20013,Psychology,Finance & Insurance,1,,,,,
55,4,FTF,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",2,,,1,,
55,4,FTF,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
55,4,FTF,20011 + 20013,20013,Psychology,Educational Services,25,"$86,670","$77,340",11,"$94,680","$86,631"
55,4,FTF,20011 + 20013,20013,Psychology,Health Care & Social Assistance,24,"$52,168","$50,687",4,,
55,4,FTF,20011 + 20013,20013,Psychology,Other Services,1,,,,,
55,4,FTF,20011 + 20013,20013,Psychology,Government,14,"$80,885","$76,694",7,"$79,955","$89,536"
55,4,FTF,20011 + 20013,20013,Psychology,Wages - No NAICS Code,5,"$54,685","$56,261",3,,
55,4,FTF,20991,20991,Behavioral Science,Finance & Insurance,1,,,1,,
55,4,FTF,20991,20991,Behavioral Science,Educational Services,,,,1,,
55,4,FTF,20991,20991,Behavioral Science,Health Care & Social Assistance,1,,,,,
55,4,FTF,20991,20991,Behavioral Science,Other Services,1,,,,,
55,4,FTF,21021,21021,Public Administration,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
55,4,FTF,21021,21021,Public Administration,Wholesale Trade,2,,,1,,
55,4,FTF,21021,21021,Public Administration,Finance & Insurance,1,,,,,
55,4,FTF,21021,21021,Public Administration,Educational Services,8,"$86,462","$77,177",4,,
55,4,FTF,21021,21021,Public Administration,Health Care & Social Assistance,10,"$54,529","$59,079",4,,
55,4,FTF,21021,21021,Public Administration,Government,9,"$75,091","$74,252",4,,
55,4,FTF,21021,21021,Public Administration,Wages - No NAICS Code,1,,,1,,
55,4,FTF,21025 + 21031,21031,Recreation Management & Administration,"Professional, Scientific, & Technical Skills",1,,,1,,
55,4,FTF,21025 + 21031,21031,Recreation Management & Administration,Government,1,,,1,,
55,4,FTF,21042,21042,Human Services,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTF,21042,21042,Human Services,Educational Services,2,,,1,,
55,4,FTF,21042,21042,Human Services,Health Care & Social Assistance,4,,,1,,
55,4,FTF,21042,21042,Human Services,Other Services,1,,,1,,
55,4,FTF,21042,21042,Human Services,Government,4,,,2,,
55,4,FTF,21051,21051,Criminal Justice,Health Care & Social Assistance,1,,,,,
55,4,FTF,22021,22021,Anthropology,Educational Services,,,,1,,
55,4,FTF,22021,22021,Anthropology,Government,1,,,,,
55,4,FTF,22041,22041,Economics,Educational Services,1,,,1,,
55,4,FTF,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTF,22051,22051,History,Educational Services,4,,,,,
55,4,FTF,22071,22071,Political Science,Wholesale Trade,1,,,,,
55,4,FTF,22071,22071,Political Science,Retail Trade,2,,,1,,
55,4,FTF,22071,22071,Political Science,Transportation & Warehousing,,,,1,,
55,4,FTF,22071,22071,Political Science,Information,2,,,1,,
55,4,FTF,22071,22071,Political Science,Real Estate & Rental & Leasing,1,,,1,,
55,4,FTF,22071,22071,Political Science,Educational Services,2,,,,,
55,4,FTF,22071,22071,Political Science,Health Care & Social Assistance,3,,,1,,
55,4,FTF,22071,22071,Political Science,Government,3,,,2,,
55,4,FTF,22081,22081,Sociology,Manufacturing,1,,,1,,
55,4,FTF,22081,22081,Sociology,Wholesale Trade,1,,,,,
55,4,FTF,22081,22081,Sociology,Retail Trade,1,,,,,
55,4,FTF,22081,22081,Sociology,Information,1,,,,,
55,4,FTF,22081,22081,Sociology,Real Estate & Rental & Leasing,1,,,,,
55,4,FTF,22081,22081,Sociology,Educational Services,6,"$84,855","$83,025",4,,
55,4,FTF,22081,22081,Sociology,Health Care & Social Assistance,14,"$49,932","$53,894",1,,
55,4,FTF,22081,22081,Sociology,Accommodation & Food Services,1,,,,,
55,4,FTF,22081,22081,Sociology,Government,2,,,2,,
55,4,FTF,22081,22081,Sociology,Wages - No NAICS Code,3,,,,,
55,4,FTF,22111,22111,African-American Studies,Educational Services,1,,,,,
55,4,FTF,22111,22111,African-American Studies,Health Care & Social Assistance,1,,,,,
55,4,FTF,22111,22111,African-American Studies,Other Services,1,,,,,
55,4,FTF,22111,22111,African-American Studies,Government,1,,,1,,
55,4,FTF,22111,22111,African-American Studies,Wages - No NAICS Code,1,,,,,
55,4,FTF,22131,22131,Mexican-American Studies,Educational Services,1,,,1,,
55,4,FTF,22131,22131,Mexican-American Studies,Health Care & Social Assistance,1,,,,,
55,4,FTF,22131,22131,Mexican-American Studies,Accommodation & Food Services,1,,,,,
55,4,FTF,22131,22131,Mexican-American Studies,Government,1,,,,,
55,4,FTF,49012 + 49017,49017,Liberal Studies,Manufacturing,1,,,1,,
55,4,FTF,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,2,,,,,
55,4,FTF,49012 + 49017,49017,Liberal Studies,Educational Services,55,"$80,900","$82,167",34,"$92,277","$88,904"
55,4,FTF,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,3,,,1,,
55,4,FTF,49012 + 49017,49017,Liberal Studies,Other Services,2,,,1,,
55,4,FTF,49012 + 49017,49017,Liberal Studies,Government,3,,,2,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Manufacturing,1,,,1,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Wholesale Trade,2,,,1,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Retail Trade,2,,,,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Transportation & Warehousing,1,,,,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Finance & Insurance,9,"$112,299","$121,845",8,"$114,015","$157,639"
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,"Professional, Scientific, & Technical Skills",5,"$112,456","$99,207",2,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Management of Companies & Enterprises,1,,,1,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Admin & Support & Waste Mgmt & Remediation,14,"$89,738","$84,546",7,"$30,089","$110,029"
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Educational Services,115,"$108,263","$107,807",48,"$113,508","$112,105"
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,358,"$137,016","$137,422",161,"$151,251","$147,928"
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,"Arts, Entertainment, & Recreation",,,,1,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Accommodation & Food Services,2,,,1,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Other Services,3,,,,,
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Government,106,"$137,896","$140,480",56,"$147,666","$147,836"
55,4,FTT,00121 + 12031 + 12032,12032,Nursing,Wages - No NAICS Code,15,"$112,709","$114,661",7,"$153,520","$170,618"
55,4,FTT,4011,4011,Biology,Manufacturing,1,,,,,
55,4,FTT,4011,4011,Biology,Retail Trade,7,"$63,522","$88,883",2,,
55,4,FTT,4011,4011,Biology,Information,,,,1,,
55,4,FTT,4011,4011,Biology,"Professional, Scientific, & Technical Skills",6,"$88,200","$92,419",2,,
55,4,FTT,4011,4011,Biology,Admin & Support & Waste Mgmt & Remediation,,,,1,,
55,4,FTT,4011,4011,Biology,Educational Services,18,"$87,732","$92,583",9,"$108,334","$114,777"
55,4,FTT,4011,4011,Biology,Health Care & Social Assistance,30,"$92,572","$110,876",15,"$82,614","$102,180"
55,4,FTT,4011,4011,Biology,Accommodation & Food Services,,,,1,,
55,4,FTT,4011,4011,Biology,Government,11,"$80,463","$79,195",7,"$138,279","$122,580"
55,4,FTT,4011,4011,Biology,Wages - No NAICS Code,1,,,1,,
55,4,FTT,4111,4111,Microbiology,Educational Services,1,,,,,
55,4,FTT,4111,4111,Microbiology,Health Care & Social Assistance,2,,,2,,
55,4,FTT,4141,4141,Biochemistry,Manufacturing,1,,,,,
55,4,FTT,4141,4141,Biochemistry,Retail Trade,,,,1,,
55,4,FTT,4141,4141,Biochemistry,Educational Services,1,,,,,
55,4,FTT,4141,4141,Biochemistry,Health Care & Social Assistance,1,,,,,
55,4,FTT,4141,4141,Biochemistry,Other Services,1,,,,,
55,4,FTT,4152,4152,Biomedical Physics,Health Care & Social Assistance,1,,,1,,
55,4,FTT,5011,5011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
55,4,FTT,5011,5011,Business Administration,Utilities,5,"$88,532","$118,188",2,,
55,4,FTT,5011,5011,Business Administration,Construction,2,,,,,
55,4,FTT,5011,5011,Business Administration,Manufacturing,19,"$102,760","$112,520",11,"$126,434","$131,123"
55,4,FTT,5011,5011,Business Administration,Wholesale Trade,11,"$107,025","$91,463",,,
55,4,FTT,5011,5011,Business Administration,Retail Trade,13,"$53,290","$64,350",5,"$114,098","$80,710"
55,4,FTT,5011,5011,Business Administration,Transportation & Warehousing,6,"$60,823","$58,695",3,,
55,4,FTT,5011,5011,Business Administration,Information,11,"$120,095","$102,087",6,"$136,032","$133,214"
55,4,FTT,5011,5011,Business Administration,Finance & Insurance,13,"$100,453","$108,353",6,"$102,745","$134,473"
55,4,FTT,5011,5011,Business Administration,Real Estate & Rental & Leasing,3,,,1,,
55,4,FTT,5011,5011,Business Administration,"Professional, Scientific, & Technical Skills",20,"$80,743","$75,849",5,"$61,868","$98,387"
55,4,FTT,5011,5011,Business Administration,Management of Companies & Enterprises,1,,,,,
55,4,FTT,5011,5011,Business Administration,Admin & Support & Waste Mgmt & Remediation,8,"$71,209","$76,677",4,,
55,4,FTT,5011,5011,Business Administration,Educational Services,51,"$73,209","$74,620",33,"$90,552","$96,008"
55,4,FTT,5011,5011,Business Administration,Health Care & Social Assistance,16,"$80,342","$87,561",11,"$74,678","$63,872"
55,4,FTT,5011,5011,Business Administration,"Arts, Entertainment, & Recreation",4,,,2,,
55,4,FTT,5011,5011,Business Administration,Accommodation & Food Services,4,,,1,,
55,4,FTT,5011,5011,Business Administration,Other Services,4,,,1,,
55,4,FTT,5011,5011,Business Administration,Government,35,"$77,378","$87,052",20,"$93,128","$99,599"
55,4,FTT,5011,5011,Business Administration,Wages - No NAICS Code,9,"$80,578","$79,933",6,"$72,521","$77,135"
55,4,FTT,5041,5041,Finance,Transportation & Warehousing,1,,,1,,
55,4,FTT,5041,5041,Finance,Finance & Insurance,2,,,,,
55,4,FTT,5041,5041,Finance,Real Estate & Rental & Leasing,1,,,1,,
55,4,FTT,5041,5041,Finance,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTT,5041,5041,Finance,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTT,5041,5041,Finance,Educational Services,2,,,,,
55,4,FTT,5041,5041,Finance,Health Care & Social Assistance,3,,,,,
55,4,FTT,5041,5041,Finance,Government,1,,,,,
55,4,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,Wholesale Trade,1,,,,,
55,4,FTT,5091,5091,Marketing,Utilities,1,,,,,
55,4,FTT,5091,5091,Marketing,Manufacturing,1,,,1,,
55,4,FTT,5091,5091,Marketing,Wholesale Trade,1,,,,,
55,4,FTT,5091,5091,Marketing,Transportation & Warehousing,2,,,,,
55,4,FTT,5091,5091,Marketing,Information,,,,1,,
55,4,FTT,5091,5091,Marketing,Finance & Insurance,,,,1,,
55,4,FTT,5091,5091,Marketing,Educational Services,2,,,,,
55,4,FTT,5091,5091,Marketing,Health Care & Social Assistance,2,,,1,,
55,4,FTT,5091,5091,Marketing,Government,1,,,1,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Manufacturing,1,,,1,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Retail Trade,1,,,,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Finance & Insurance,1,,,,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Educational Services,3,,,,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Health Care & Social Assistance,3,,,1,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Accommodation & Food Services,1,,,1,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Government,2,,,,,
55,4,FTT,5151,5151,Human Resources/Personnel Management,Wages - No NAICS Code,1,,,,,
55,4,FTT,5992,5992,Public Relations,Transportation & Warehousing,,,,1,,
55,4,FTT,5992,5992,Public Relations,Health Care & Social Assistance,1,,,,,
55,4,FTT,5992,5992,Public Relations,Government,1,,,,,
55,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Other Services,1,,,,,
55,4,FTT,6011,6011,Communications,Utilities,1,,,1,,
55,4,FTT,6011,6011,Communications,Manufacturing,1,,,1,,
55,4,FTT,6011,6011,Communications,Wholesale Trade,2,,,1,,
55,4,FTT,6011,6011,Communications,Retail Trade,3,,,1,,
55,4,FTT,6011,6011,Communications,Transportation & Warehousing,2,,,,,
55,4,FTT,6011,6011,Communications,Information,2,,,2,,
55,4,FTT,6011,6011,Communications,Finance & Insurance,3,,,1,,
55,4,FTT,6011,6011,Communications,"Professional, Scientific, & Technical Skills",3,,,,,
55,4,FTT,6011,6011,Communications,Management of Companies & Enterprises,1,,,,,
55,4,FTT,6011,6011,Communications,Admin & Support & Waste Mgmt & Remediation,3,,,2,,
55,4,FTT,6011,6011,Communications,Educational Services,22,"$68,839","$64,183",15,"$85,993","$77,712"
55,4,FTT,6011,6011,Communications,Health Care & Social Assistance,3,,,4,,
55,4,FTT,6011,6011,Communications,"Arts, Entertainment, & Recreation",1,,,,,
55,4,FTT,6011,6011,Communications,Other Services,2,,,,,
55,4,FTT,6011,6011,Communications,Government,7,"$73,824","$69,608",4,,
55,4,FTT,6011,6011,Communications,Wages - No NAICS Code,4,,,1,,
55,4,FTT,6991,6991,Multimedia,Construction,1,,,,,
55,4,FTT,6991,6991,Multimedia,Information,1,,,,,
55,4,FTT,6991,6991,Multimedia,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTT,6991,6991,Multimedia,Educational Services,3,,,,,
55,4,FTT,6991,6991,Multimedia,Health Care & Social Assistance,2,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Manufacturing,3,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Information,1,,,2,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Management of Companies & Enterprises,1,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Educational Services,4,,,3,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Health Care & Social Assistance,3,,,3,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Accommodation & Food Services,1,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Other Services,1,,,,,
55,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Government,,,,1,,
55,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,Educational Services,3,,,1,,
55,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,Other Services,,,,1,,
55,4,FTT,08231 + 08232,8232,Child Development,Educational Services,4,,,,,
55,4,FTT,08231 + 08232,8232,Child Development,Health Care & Social Assistance,8,"$71,124","$72,546",,,
55,4,FTT,08231 + 08232,8232,Child Development,"Arts, Entertainment, & Recreation",1,,,,,
55,4,FTT,8351,8351,Kinesiology,Retail Trade,1,,,2,,
55,4,FTT,8351,8351,Kinesiology,Information,3,,,1,,
55,4,FTT,8351,8351,Kinesiology,"Professional, Scientific, & Technical Skills",1,,,,,
55,4,FTT,8351,8351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
55,4,FTT,8351,8351,Kinesiology,Educational Services,58,"$74,893","$72,498",27,"$100,728","$91,912"
55,4,FTT,8351,8351,Kinesiology,Health Care & Social Assistance,5,"$85,417","$85,508",4,,
55,4,FTT,8351,8351,Kinesiology,Other Services,1,,,1,,
55,4,FTT,8351,8351,Kinesiology,Government,3,,,3,,
55,4,FTT,8351,8351,Kinesiology,Wages - No NAICS Code,2,,,,,
